source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,2
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Pharmaziemuseum Brixen,46.7166139,11.6582709,5
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Schloss Rodenegg,46.7821085,11.686005499999998,2
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Schloss Velthurns,46.6700207,11.6000965,2
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,15
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,13
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Plose,46.6980157,11.6826829,3
Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,Tourism_Agency_Events,46.7148875,11.6547867,3
Mineralienmuseum Teis,46.6527149,11.620324400000001,Acquarena,46.7192275,11.6572294,36
Mineralienmuseum Teis,46.6527149,11.620324400000001,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,3
Mineralienmuseum Teis,46.6527149,11.620324400000001,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,2
Mineralienmuseum Teis,46.6527149,11.620324400000001,Festung Franzensfeste,46.7940346,11.6070764,11
Mineralienmuseum Teis,46.6527149,11.620324400000001,Naturmuseum Südtirol,46.50126988074469,11.357366365592457,2
Mineralienmuseum Teis,46.6527149,11.620324400000001,Palmschoß,46.67621564404051,11.713047745083474,5
Mineralienmuseum Teis,46.6527149,11.620324400000001,Pharmaziemuseum Brixen,46.7166139,11.6582709,2
Mineralienmuseum Teis,46.6527149,11.620324400000001,Schloss Velthurns,46.6700207,11.6000965,3
Mineralienmuseum Teis,46.6527149,11.620324400000001,Silberbergwerk Villanders,46.6539687,11.5435707,2
Mineralienmuseum Teis,46.6527149,11.620324400000001,Stadtmuseum Klausen,46.63898403984187,11.564138294430485,2
Mineralienmuseum Teis,46.6527149,11.620324400000001,Plose,46.6980157,11.6826829,25
Multscher Museum und Stadtmuseum Sterzing,46.890834600000005,11.4322722,Acquarena,46.7192275,11.6572294,2
Multscher Museum und Stadtmuseum Sterzing,46.890834600000005,11.4322722,Pharmaziemuseum Brixen,46.7166139,11.6582709,2
Multscher Museum und Stadtmuseum Sterzing,46.890834600000005,11.4322722,Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.348609300000001,2
Museion - Museum für Moderne und Zeitgenössische Kunst,46.715538099999996,11.652626300000001,Naturmuseum Südtirol,46.50126988074469,11.357366365592457,10
Museion - Museum für Moderne und Zeitgenössische Kunst,46.715538099999996,11.652626300000001,Schloss Runkelstein,46.517469299999995,11.359037800000001,4
Museion - Museum für Moderne und Zeitgenössische Kunst,46.715538099999996,11.652626300000001,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,23
Museion - Museum für Moderne und Zeitgenössische Kunst,46.715538099999996,11.652626300000001,Plose,46.6980157,11.6826829,4
Museum de Gherdeina,46.57392479999999,11.674645337460838,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,2
Museum de Gherdeina,46.57392479999999,11.674645337460838,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,2
