source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter,source_id,dest_id
Geomuseum Radein,46.34689764182887,11.396798600521931,Messner Mountain Museum Corones,46.7387791,11.9583111,2,31,54
Geomuseum Radein,46.34689764182887,11.396798600521931,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,5,31,102
Geomuseum Radein,46.34689764182887,11.396798600521931,Plose,46.6980157,11.6826829,8,31,114
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Acquarena,46.7192275,11.6572294,29,37,1
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,1,37,7
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Festung Franzensfeste,46.7940346,11.6070764,3,37,23
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Pfannenspitze,46.69132214861144,11.745305323526795,2,37,43
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Messner Mountain Museum Firmian,46.47830620000001,11.3017389,4,37,55
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Messner Mountain Museum Ripa,46.794161,11.9399044,4,37,58
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Mineralienmuseum Teis,46.6527149,11.6203244,3,37,60
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,4,37,68
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Schloss Velthurns,46.6700207,11.6000965,4,37,90
Imkereimuseum Plattner-Bienenhof,46.52507470000001,11.4277201,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,19,37,102
